name,filename,response,RT,environment,width,shoulder,lanes
Thijs,146.png,60.0,5962.415945003158,suburban,5.1,0.0,1
Stuart Burton,146.png,60.0,10454.765360998863,suburban,5.1,0.0,1
Jerzy,146.png,60.0,13759.872577000351,suburban,5.1,0.0,1
Mariusz,146.png,60.0,13812.8643309974,suburban,5.1,0.0,1
Sandor_likes_dick,146.png,60.0,13722.137828008272,suburban,5.1,0.0,1
Gideon,146.png,50.0,6074.013275996549,suburban,5.1,0.0,1
Mehr,146.png,70.0,13578.788814003929,suburban,5.1,0.0,1
Mj,146.png,50.0,11016.737479993026,suburban,5.1,0.0,1
Max ,146.png,50.0,4817.089618009049,suburban,5.1,0.0,1
Karole,163.png,50.0,13696.003027000188,urban,6.0,0.0,1
Britt,163.png,40.0,16293.769081999926,urban,6.0,0.0,1
Stuart Burton,163.png,30.0,13854.818057996454,urban,6.0,0.0,1
Cedric ,163.png,45.0,6236.298514995724,urban,6.0,0.0,1
Artur,163.png,50.0,18533.996799997112,urban,6.0,0.0,1
BolekS,163.png,30.0,17265.400991003844,urban,6.0,0.0,1
Sandra,163.png,40.0,9639.028763005626,urban,6.0,0.0,1
Big A,163.png,30.0,7963.434404999134,urban,6.0,0.0,1
Mehr,163.png,30.0,23411.556160994223,urban,6.0,0.0,1
Amir,163.png,40.0,10960.104761004914,urban,6.0,0.0,1
Karole,71.png,120.0,9328.344602000016,highway,10.6,1.0,2
Simas Vaznonis,71.png,90.0,6914.722559999973,highway,10.6,1.0,2
Inga,71.png,80.0,7242.011118999926,highway,10.6,1.0,2
Liset Middelkoop,71.png,80.0,11098.690883000017,highway,10.6,1.0,2
Britt,71.png,80.0,8384.240818000762,highway,10.6,1.0,2
Thijs,71.png,110.0,6247.922496004321,highway,10.6,1.0,2
Jerzy,71.png,100.0,7363.849658002437,highway,10.6,1.0,2
Maciej Martys,71.png,130.0,11085.08743999846,highway,10.6,1.0,2
Cedric ,71.png,100.0,6898.879715998191,highway,10.6,1.0,2
gs,71.png,90.0,5494.192899001064,highway,10.6,1.0,2
Marcel,71.png,100.0,8467.986682000628,highway,10.6,1.0,2
Sandor_likes_dick,71.png,80.0,4252.1010560012655,highway,10.6,1.0,2
Gideon,71.png,80.0,7540.967345004901,highway,10.6,1.0,2
Karole,107.png,80.0,7418.312559000242,urban,2.7,0.0,2
Sigitas ,107.png,55.0,23017.724479000208,urban,2.7,0.0,2
Britt,107.png,50.0,14179.25920199923,urban,2.7,0.0,2
Stefanie,107.png,60.0,8479.811336999774,urban,2.7,0.0,2
Stuart Burton,107.png,80.0,15566.476793996117,urban,2.7,0.0,2
Iza,107.png,50.0,9038.11621600471,urban,2.7,0.0,2
Gideon,107.png,60.0,8012.952252000105,urban,2.7,0.0,2
Patryk,107.png,60.0,11419.212699998752,urban,2.7,0.0,2
Max ,107.png,100.0,4919.6069260069635,urban,2.7,0.0,2
Karole,63.png,120.0,7673.664935000033,highway,7.2,2.0,2
Sigitas ,63.png,99.0,7575.310584999897,highway,7.2,2.0,2
Britt,63.png,80.0,8134.528926999337,highway,7.2,2.0,2
Stefanie,63.png,120.0,4515.941522000503,highway,7.2,2.0,2
Algha,63.png,100.0,4257.913790002931,highway,7.2,2.0,2
Luke,63.png,90.0,10360.3265510028,highway,7.2,2.0,2
Kevin Brachthuizen,63.png,80.0,5292.463339006645,highway,7.2,2.0,2
Patryk,63.png,90.0,3931.6299419879215,highway,7.2,2.0,2
Misiek,63.png,120.0,4437.1648259984795,highway,7.2,2.0,2
Hadi,63.png,80.0,8231.069411995122,highway,7.2,2.0,2
Karole,123.png,120.0,10486.541649000173,highway,7.4,2.4,3
Britt,123.png,70.0,12314.135487000385,highway,7.4,2.4,3
Cedric ,123.png,100.0,11036.902959000145,highway,7.4,2.4,3
Marcin,123.png,90.0,10661.758029003977,highway,7.4,2.4,3
Karole,7.png,120.0,7511.275748000116,highway,7.0,3.0,2
Simas Vaznonis,7.png,90.0,13084.455604999675,highway,7.0,3.0,2
Britt,7.png,80.0,6477.871339999183,highway,7.0,3.0,2
Thijs,7.png,110.0,4106.366217994946,highway,7.0,3.0,2
Stuart Burton,7.png,100.0,6332.074926001951,highway,7.0,3.0,2
Cedric ,7.png,100.0,10835.691591993964,highway,7.0,3.0,2
Marcin,7.png,100.0,6056.708454001637,highway,7.0,3.0,2
Artur,7.png,100.0,10436.037501996907,highway,7.0,3.0,2
Vincent,7.png,100.0,8936.260674003279,highway,7.0,3.0,2
Mehr,7.png,130.0,8521.25251799589,highway,7.0,3.0,2
Amir,7.png,130.0,14969.294410009752,highway,7.0,3.0,2
Karole,119.png,100.0,6992.996695999864,highway,6.2,1.5,1
Simas Vaznonis,119.png,80.0,29817.15737500008,highway,6.2,1.5,1
Liset Middelkoop,119.png,80.0,5190.16676299907,highway,6.2,1.5,1
Britt,119.png,80.0,16416.430510998907,highway,6.2,1.5,1
Thijs,119.png,60.0,5979.000589999487,highway,6.2,1.5,1
Jerzy,119.png,100.0,6642.802837006457,highway,6.2,1.5,1
Marta,119.png,100.0,7684.66763899778,highway,6.2,1.5,1
Cedric ,119.png,80.0,4611.321219999809,highway,6.2,1.5,1
Simen,119.png,100.0,10015.49325400265,highway,6.2,1.5,1
Mariusz,119.png,90.0,11532.046630003606,highway,6.2,1.5,1
Artur,119.png,100.0,11841.002167006081,highway,6.2,1.5,1
Iza,119.png,90.0,8195.895573997404,highway,6.2,1.5,1
Algha,119.png,90.0,7257.973736006534,highway,6.2,1.5,1
Luke,119.png,80.0,8663.257963999058,highway,6.2,1.5,1
Sandor_likes_dick,119.png,80.0,7174.032857001293,highway,6.2,1.5,1
Misiek,119.png,100.0,3736.85267700057,highway,6.2,1.5,1
Vincent,119.png,80.0,13909.819364998839,highway,6.2,1.5,1
Amir,119.png,120.0,5811.954547010828,highway,6.2,1.5,1
Mehrdad,119.png,70.0,10953.198101007729,highway,6.2,1.5,1
Karole,184.png,100.0,8965.441832999659,highway,7.0,2.2,1
Inga,184.png,100.0,8424.988853999821,highway,7.0,2.2,1
Britt,184.png,80.0,10691.576269999132,highway,7.0,2.2,1
Cedric ,184.png,75.0,6700.232095005049,highway,7.0,2.2,1
gs,184.png,90.0,5088.415502999851,highway,7.0,2.2,1
BolekS,184.png,80.0,13232.610277002095,highway,7.0,2.2,1
Algha,184.png,70.0,5606.351203008671,highway,7.0,2.2,1
Gideon,184.png,80.0,11955.849831007072,highway,7.0,2.2,1
Mehr,184.png,100.0,58194.131529002334,highway,7.0,2.2,1
Karole,217.png,100.0,11911.896435000017,suburban,6.1,0.0,2
Simas Vaznonis,217.png,60.0,25287.333781000143,suburban,6.1,0.0,2
Anželika,217.png,40.0,11296.137837999595,suburban,6.1,0.0,2
Britt,217.png,50.0,11137.091811000573,suburban,6.1,0.0,2
Thijs,217.png,60.0,8793.381657997088,suburban,6.1,0.0,2
Marcin,217.png,60.0,6089.866786001949,suburban,6.1,0.0,2
Simen,217.png,50.0,12770.714402999147,suburban,6.1,0.0,2
Mariusz,217.png,40.0,14003.069096004765,suburban,6.1,0.0,2
BolekS,217.png,60.0,7284.43952499947,suburban,6.1,0.0,2
Ewa,217.png,100.0,4761.968142003752,suburban,6.1,0.0,2
Sietske,217.png,50.0,4551.375911003561,suburban,6.1,0.0,2
Mehrdad,217.png,50.0,8100.975115987239,suburban,6.1,0.0,2
Max ,217.png,50.0,10145.798090001335,suburban,6.1,0.0,2
Karole,35.png,100.0,6807.614961000127,suburban,9.6,0.0,3
Britt,35.png,60.0,10309.215147000941,suburban,9.6,0.0,3
gs,35.png,80.0,6916.1711299966555,suburban,9.6,0.0,3
BolekS,35.png,80.0,8748.15779000346,suburban,9.6,0.0,3
Gideon,35.png,80.0,4681.345422010054,suburban,9.6,0.0,3
Kevin Brachthuizen,35.png,70.0,12482.081199996173,suburban,9.6,0.0,3
Weronika,35.png,70.0,14958.041892998153,suburban,9.6,0.0,3
Hadi,35.png,100.0,10381.059020000976,suburban,9.6,0.0,3
Mehrdad,35.png,80.0,13651.094462009496,suburban,9.6,0.0,3
Karole,43.png,110.0,8047.507930999927,suburban,12.0,0.0,1
Britt,43.png,60.0,50627.771460000076,suburban,12.0,0.0,1
Marta,43.png,60.0,23594.54761199595,suburban,12.0,0.0,1
gs,43.png,50.0,6371.235237005749,suburban,12.0,0.0,1
Marcel,43.png,70.0,16492.70996999985,suburban,12.0,0.0,1
Kevin Brachthuizen,43.png,50.0,6254.112663009437,suburban,12.0,0.0,1
Hadi,43.png,80.0,5670.152549006161,suburban,12.0,0.0,1
Amir,43.png,60.0,16974.58080999786,suburban,12.0,0.0,1
Mj,43.png,50.0,8786.887751994072,suburban,12.0,0.0,1
Karole,70.png,100.0,5805.45593900024,highway,6.4,1.5,2
Sigitas ,70.png,80.0,6641.066246999799,highway,6.4,1.5,2
Britt,70.png,80.0,9305.187914000271,highway,6.4,1.5,2
Stefanie,70.png,100.0,3768.2012470013433,highway,6.4,1.5,2
Cedric ,70.png,100.0,3709.0750930001377,highway,6.4,1.5,2
BolekS,70.png,120.0,8989.514743996551,highway,6.4,1.5,2
Ewa,70.png,100.0,4493.82965300174,highway,6.4,1.5,2
Kevin Brachthuizen,70.png,100.0,7903.1382060056785,highway,6.4,1.5,2
Weronika,70.png,60.0,9005.032121000113,highway,6.4,1.5,2
Hadi,70.png,100.0,6817.243213008624,highway,6.4,1.5,2
Amir,70.png,120.0,12066.658784999163,highway,6.4,1.5,2
Mj,70.png,100.0,7989.131752008689,highway,6.4,1.5,2
Karole,227.png,80.0,7440.468619999592,urban,5.8,0.0,2
Liset Middelkoop,227.png,50.0,4593.120169998656,urban,5.8,0.0,2
Britt,227.png,40.0,11422.373499999594,urban,5.8,0.0,2
Jerzy,227.png,60.0,6037.399540997285,urban,5.8,0.0,2
Marta,227.png,50.0,7722.661574007361,urban,5.8,0.0,2
Maciej Martys,227.png,40.0,5731.976299997768,urban,5.8,0.0,2
Cedric ,227.png,45.0,7228.608682999038,urban,5.8,0.0,2
gs,227.png,50.0,12432.22147799679,urban,5.8,0.0,2
Sandor_likes_dick,227.png,50.0,4741.041843997664,urban,5.8,0.0,2
Kevin Brachthuizen,227.png,50.0,6107.769818001543,urban,5.8,0.0,2
Hadi,227.png,50.0,6792.8507260076,urban,5.8,0.0,2
Mehrdad,227.png,50.0,7686.961927000084,urban,5.8,0.0,2
Karole,13.png,110.0,9233.16649599974,highway,7.4,1.5,2
Inga,13.png,100.0,7477.454533000127,highway,7.4,1.5,2
Anželika,13.png,90.0,9706.085679999887,highway,7.4,1.5,2
Britt,13.png,80.0,10182.934517999456,highway,7.4,1.5,2
Maciej Martys,13.png,100.0,12055.37292700319,highway,7.4,1.5,2
BolekS,13.png,120.0,9097.972261995892,highway,7.4,1.5,2
Luke,13.png,120.0,10145.169235998765,highway,7.4,1.5,2
Kevin Brachthuizen,13.png,80.0,6416.909292995115,highway,7.4,1.5,2
Weronika,13.png,55.0,5091.774437998538,highway,7.4,1.5,2
Misiek,13.png,140.0,3856.9399940024596,highway,7.4,1.5,2
Hadi,13.png,80.0,6595.094162999885,highway,7.4,1.5,2
Mehrdad,13.png,60.0,12957.45572699525,highway,7.4,1.5,2
Karole,226.png,100.0,8493.675078000251,urban,7.0,0.0,3
Inga,226.png,60.0,8425.734632000058,urban,7.0,0.0,3
Liset Middelkoop,226.png,50.0,5582.970775998547,urban,7.0,0.0,3
Britt,226.png,50.0,11631.984756000747,urban,7.0,0.0,3
Jerzy,226.png,70.0,5439.730008998595,urban,7.0,0.0,3
Maciej Martys,226.png,80.0,10354.465878997871,urban,7.0,0.0,3
gs,226.png,50.0,5484.410101998947,urban,7.0,0.0,3
Simen,226.png,40.0,23637.251958003617,urban,7.0,0.0,3
Ewa,226.png,80.0,20810.089709004387,urban,7.0,0.0,3
Sietske,226.png,50.0,6454.056738992222,urban,7.0,0.0,3
Weronika,226.png,60.0,5160.649265992106,urban,7.0,0.0,3
Mj,226.png,20.0,7265.486055999645,urban,7.0,0.0,3
Max ,226.png,50.0,4637.25244399393,urban,7.0,0.0,3
Karole,175.png,120.0,4723.134394999761,highway,7.4,3.0,2
Simas Vaznonis,175.png,90.0,48798.58745000001,highway,7.4,3.0,2
Britt,175.png,90.0,7891.841224998643,highway,7.4,3.0,2
Thijs,175.png,110.0,3371.237523999298,highway,7.4,3.0,2
Maciej Martys,175.png,140.0,7619.877215001907,highway,7.4,3.0,2
Cedric ,175.png,100.0,4331.672086002072,highway,7.4,3.0,2
Mehr,175.png,100.0,20564.68302400026,highway,7.4,3.0,2
Sigitas ,190.png,65.0,13589.043177999883,nature,6.3,0.0,1
Liset Middelkoop,190.png,70.0,9021.207781999692,nature,6.3,0.0,1
Stefanie,190.png,80.0,16427.40869299996,nature,6.3,0.0,1
Jerzy,190.png,80.0,39103.77461499593,nature,6.3,0.0,1
Maciej Martys,190.png,70.0,4935.118421999505,nature,6.3,0.0,1
Marcin,190.png,80.0,5922.905999999784,nature,6.3,0.0,1
Mariusz,190.png,90.0,14729.28090300411,nature,6.3,0.0,1
Artur,190.png,80.0,8402.155030998983,nature,6.3,0.0,1
Ewa,190.png,50.0,9320.612586001516,nature,6.3,0.0,1
Sandor_likes_dick,190.png,80.0,6372.7918560034595,nature,6.3,0.0,1
Sigitas ,155.png,50.0,13859.209218999695,suburban,6.1,0.0,1
Stefanie,155.png,50.0,11285.571706001065,suburban,6.1,0.0,1
BolekS,155.png,50.0,15095.609217998572,suburban,6.1,0.0,1
Kevin Brachthuizen,155.png,50.0,11233.89910699916,suburban,6.1,0.0,1
Hadi,155.png,39.0,12706.153335006093,suburban,6.1,0.0,1
Sigitas ,91.png,50.0,8391.767148000326,suburban,4.0,0.0,2
Stefanie,91.png,50.0,13338.912118000735,suburban,4.0,0.0,2
Stuart Burton,91.png,70.0,6423.881053000514,suburban,4.0,0.0,2
Marta,91.png,50.0,5890.1790250092745,suburban,4.0,0.0,2
Mariusz,91.png,50.0,8988.046614998893,suburban,4.0,0.0,2
BolekS,91.png,50.0,8652.676572004566,suburban,4.0,0.0,2
Sietske,91.png,50.0,5527.861880997079,suburban,4.0,0.0,2
Sandra,91.png,50.0,95649.91066000948,suburban,4.0,0.0,2
Patryk,91.png,70.0,5837.317010998959,suburban,4.0,0.0,2
Big A,91.png,30.0,5407.321574995876,suburban,4.0,0.0,2
Mehr,91.png,80.0,7787.2665299946675,suburban,4.0,0.0,2
Amir,91.png,50.0,6395.386232994497,suburban,4.0,0.0,2
Sigitas ,158.png,79.0,8419.614565999836,urban,8.0,0.0,2
Liset Middelkoop,158.png,50.0,7668.303596999976,urban,8.0,0.0,2
Stefanie,158.png,50.0,5710.694565999802,urban,8.0,0.0,2
Jerzy,158.png,50.0,5814.243280001392,urban,8.0,0.0,2
Maciej Martys,158.png,40.0,5711.245612001221,urban,8.0,0.0,2
Simen,158.png,50.0,13278.933239998878,urban,8.0,0.0,2
Artur,158.png,60.0,12238.942456999212,urban,8.0,0.0,2
Weronika,158.png,45.0,8186.249564998434,urban,8.0,0.0,2
Vincent,158.png,50.0,14606.273527009762,urban,8.0,0.0,2
Sigitas ,141.png,79.0,10315.597163999882,nature,3.7,0.0,1
Stefanie,141.png,100.0,9051.691365999432,nature,3.7,0.0,1
BolekS,141.png,120.0,9853.398988008848,nature,3.7,0.0,1
Ewa,141.png,100.0,4249.426106005558,nature,3.7,0.0,1
Algha,141.png,110.0,6599.050795004587,nature,3.7,0.0,1
Kevin Brachthuizen,141.png,70.0,6294.607235002331,nature,3.7,0.0,1
Vincent,141.png,80.0,14099.423636987922,nature,3.7,0.0,1
Hadi,141.png,70.0,5246.276958001545,nature,3.7,0.0,1
Mehrdad,141.png,80.0,9267.580583007657,nature,3.7,0.0,1
Sigitas ,148.png,59.0,30456.060356000307,suburban,6.6,0.0,1
Simas Vaznonis,148.png,35.0,31255.511315999684,suburban,6.6,0.0,1
Stefanie,148.png,50.0,5885.666146999938,suburban,6.6,0.0,1
Thijs,148.png,60.0,3851.709905997268,suburban,6.6,0.0,1
Marta,148.png,50.0,6765.090358996531,suburban,6.6,0.0,1
Cedric ,148.png,35.0,8573.81415200507,suburban,6.6,0.0,1
Mariusz,148.png,40.0,9847.312933998182,suburban,6.6,0.0,1
Mehr,148.png,60.0,11320.17595799698,suburban,6.6,0.0,1
Max ,148.png,30.0,5673.969338007737,suburban,6.6,0.0,1
Sigitas ,182.png,85.0,7404.55970999983,highway,7.2,2.0,2
Stefanie,182.png,100.0,5774.091196000882,highway,7.2,2.0,2
Marcel,182.png,150.0,6588.4092779961065,highway,7.2,2.0,2
Luke,182.png,90.0,4774.617467002827,highway,7.2,2.0,2
Sandor_likes_dick,182.png,80.0,3769.4841180054937,highway,7.2,2.0,2
Sandra,182.png,80.0,6298.450520000188,highway,7.2,2.0,2
Misiek,182.png,100.0,3294.4046600023285,highway,7.2,2.0,2
Big A,182.png,90.0,11063.468152002315,highway,7.2,2.0,2
Sigitas ,79.png,78.0,7277.910014999634,nature,3.8,2.8,1
Inga,79.png,80.0,21233.842879999884,nature,3.8,2.8,1
Anželika,79.png,90.0,12512.891725999907,nature,3.8,2.8,1
Stefanie,79.png,100.0,7246.881909999502,nature,3.8,2.8,1
Marcel,79.png,150.0,3288.733631998184,nature,3.8,2.8,1
Luke,79.png,100.0,5208.7760509894,nature,3.8,2.8,1
Misiek,79.png,140.0,3534.2589400097495,nature,3.8,2.8,1
Max ,79.png,120.0,5298.028301971499,nature,3.8,2.8,1
Sigitas ,17.png,70.0,7780.044654999983,nature,6.8,1.5,1
Stefanie,17.png,100.0,8633.59766800022,nature,6.8,1.5,1
Mariusz,17.png,50.0,16884.176354004012,nature,6.8,1.5,1
BolekS,17.png,120.0,7200.865624006838,nature,6.8,1.5,1
Algha,17.png,110.0,4768.967205003719,nature,6.8,1.5,1
Luke,17.png,110.0,7558.078600006411,nature,6.8,1.5,1
Misiek,17.png,100.0,3636.0400449921144,nature,6.8,1.5,1
Vincent,17.png,120.0,9848.312707996229,nature,6.8,1.5,1
Sigitas ,92.png,57.0,10024.791211999855,suburban,11.3,0.0,1
Simas Vaznonis,92.png,35.0,26399.68602700037,suburban,11.3,0.0,1
Stefanie,92.png,50.0,4921.189412998501,suburban,11.3,0.0,1
Thijs,92.png,50.0,4874.563375997241,suburban,11.3,0.0,1
Simen,92.png,40.0,13292.365344997961,suburban,11.3,0.0,1
Artur,92.png,80.0,9782.010849994549,suburban,11.3,0.0,1
Ewa,92.png,50.0,10861.254670991912,suburban,11.3,0.0,1
Sandor_likes_dick,92.png,50.0,10513.527361996239,suburban,11.3,0.0,1
Patryk,92.png,60.0,8488.875189999817,suburban,11.3,0.0,1
Mehrdad,92.png,40.0,7245.99234201014,suburban,11.3,0.0,1
Sigitas ,76.png,70.0,7821.815398000126,nature,7.5,4.3,1
Stefanie,76.png,80.0,4906.116881998969,nature,7.5,4.3,1
Stuart Burton,76.png,10.0,14753.402573005587,nature,7.5,4.3,1
Marcin,76.png,40.0,6458.851952993427,nature,7.5,4.3,1
Algha,76.png,90.0,6373.890183007461,nature,7.5,4.3,1
Sietske,76.png,20.0,19221.713699007523,nature,7.5,4.3,1
Patryk,76.png,70.0,7718.347978996462,nature,7.5,4.3,1
Amir,76.png,80.0,6023.093427007552,nature,7.5,4.3,1
Mj,76.png,50.0,10420.741534006083,nature,7.5,4.3,1
Max ,76.png,30.0,5243.5904720041435,nature,7.5,4.3,1
Sigitas ,81.png,70.0,8845.674205999785,nature,3.6,1.5,1
Simas Vaznonis,81.png,80.0,16077.69441299979,nature,3.6,1.5,1
Stefanie,81.png,80.0,4395.837373000177,nature,3.6,1.5,1
Thijs,81.png,110.0,5998.480560003372,nature,3.6,1.5,1
Marta,81.png,90.0,5745.481994992588,nature,3.6,1.5,1
Simen,81.png,60.0,14726.263834993006,nature,3.6,1.5,1
Sietske,81.png,60.0,6534.1935670003295,nature,3.6,1.5,1
Weronika,81.png,50.0,6999.662621994503,nature,3.6,1.5,1
Amir,81.png,80.0,9197.298840997973,nature,3.6,1.5,1
Mehrdad,81.png,50.0,44484.30118300894,nature,3.6,1.5,1
Max ,81.png,120.0,6734.527488995809,nature,3.6,1.5,1
Sigitas ,181.png,78.0,6466.288128000087,highway,7.0,3.2,2
Inga,181.png,100.0,8479.413711000234,highway,7.0,3.2,2
Stefanie,181.png,120.0,6984.5399069999985,highway,7.0,3.2,2
Stuart Burton,181.png,150.0,8089.25330999773,highway,7.0,3.2,2
Sietske,181.png,120.0,5817.620686008013,highway,7.0,3.2,2
Vincent,181.png,130.0,6279.663683002582,highway,7.0,3.2,2
Mehr,181.png,110.0,7597.402922998299,highway,7.0,3.2,2
Sigitas ,140.png,78.0,8075.303364999854,nature,5.0,1.0,1
Anželika,140.png,90.0,10162.18030499931,nature,5.0,1.0,1
Stefanie,140.png,100.0,4239.639338999041,nature,5.0,1.0,1
Marta,140.png,80.0,7637.805178004783,nature,5.0,1.0,1
gs,140.png,80.0,10739.760705000663,nature,5.0,1.0,1
Sandra,140.png,50.0,57046.37975599326,nature,5.0,1.0,1
Big A,140.png,50.0,5947.391648005578,nature,5.0,1.0,1
Amir,140.png,80.0,25663.03352500836,nature,5.0,1.0,1
Sigitas ,60.png,100.0,25430.749895999725,highway,10.6,0.0,3
Stefanie,60.png,150.0,6099.739924999085,highway,10.6,0.0,3
Stuart Burton,60.png,60.0,9747.459197998978,highway,10.6,0.0,3
Maciej Martys,60.png,130.0,6856.102840996755,highway,10.6,0.0,3
Algha,60.png,120.0,6430.173237997224,highway,10.6,0.0,3
Sietske,60.png,120.0,5958.857788995374,highway,10.6,0.0,3
Kevin Brachthuizen,60.png,100.0,5617.740973000764,highway,10.6,0.0,3
Hadi,60.png,100.0,5314.292620008928,highway,10.6,0.0,3
Mj,60.png,100.0,7679.981944995234,highway,10.6,0.0,3
Sigitas ,62.png,100.0,11109.825967000234,highway,7.2,0.0,2
Simas Vaznonis,62.png,120.0,11608.678572999906,highway,7.2,0.0,2
Inga,62.png,90.0,24678.46022899994,highway,7.2,0.0,2
Stefanie,62.png,120.0,9178.410227999848,highway,7.2,0.0,2
Thijs,62.png,120.0,5966.619804996299,highway,7.2,0.0,2
Stuart Burton,62.png,140.0,10961.211273999652,highway,7.2,0.0,2
Marta,62.png,120.0,9195.101941004395,highway,7.2,0.0,2
Cedric ,62.png,100.0,3261.8219519936247,highway,7.2,0.0,2
Gideon,62.png,100.0,4144.312541000545,highway,7.2,0.0,2
Vincent,62.png,130.0,21521.287266994477,highway,7.2,0.0,2
Mehr,62.png,90.0,9774.240876009571,highway,7.2,0.0,2
Mj,62.png,70.0,6232.426968999789,highway,7.2,0.0,2
Sigitas ,127.png,111.0,7377.776901999823,highway,7.5,0.0,4
Stefanie,127.png,130.0,8086.63919799983,highway,7.5,0.0,4
Marcin,127.png,70.0,6446.253387002798,highway,7.5,0.0,4
Ewa,127.png,100.0,6136.646175000351,highway,7.5,0.0,4
Gideon,127.png,100.0,7221.639056006097,highway,7.5,0.0,4
Patryk,127.png,110.0,14684.772936991067,highway,7.5,0.0,4
Vincent,127.png,130.0,11501.62383299903,highway,7.5,0.0,4
Mehr,127.png,90.0,8207.178418000694,highway,7.5,0.0,4
Sigitas ,149.png,80.0,8325.1650469997,suburban,5.4,0.0,1
Inga,149.png,80.0,11416.193753000243,suburban,5.4,0.0,1
Anželika,149.png,90.0,11212.596602999838,suburban,5.4,0.0,1
Liset Middelkoop,149.png,80.0,4877.159296000173,suburban,5.4,0.0,1
Stefanie,149.png,100.0,6003.10420400092,suburban,5.4,0.0,1
Jerzy,149.png,120.0,6588.067751996277,suburban,5.4,0.0,1
Cedric ,149.png,80.0,4796.897558997443,suburban,5.4,0.0,1
BolekS,149.png,130.0,14886.483135007438,suburban,5.4,0.0,1
Ewa,149.png,100.0,4438.334945996758,suburban,5.4,0.0,1
Sietske,149.png,80.0,12732.089987010113,suburban,5.4,0.0,1
Mehr,149.png,120.0,12198.472196003422,suburban,5.4,0.0,1
Mehrdad,149.png,100.0,9580.245933000697,suburban,5.4,0.0,1
Sigitas ,65.png,77.0,8345.94415599986,highway,6.2,2.2,1
Stefanie,65.png,100.0,5956.6359000000375,highway,6.2,2.2,1
Marta,65.png,90.0,5303.4496450127335,highway,6.2,2.2,1
Sandor_likes_dick,65.png,80.0,5381.775542002288,highway,6.2,2.2,1
Patryk,65.png,100.0,7478.495517003466,highway,6.2,2.2,1
Sigitas ,142.png,79.0,8329.441999999744,nature,6.5,0.0,1
Stefanie,142.png,100.0,6557.129700999212,nature,6.5,0.0,1
Stuart Burton,142.png,60.0,7469.15437199641,nature,6.5,0.0,1
Marta,142.png,90.0,10432.130068991682,nature,6.5,0.0,1
Maciej Martys,142.png,100.0,8741.464406004525,nature,6.5,0.0,1
Marcin,142.png,90.0,7470.34913799871,nature,6.5,0.0,1
gs,142.png,80.0,8058.1067719977,nature,6.5,0.0,1
Mariusz,142.png,90.0,40442.24150200171,nature,6.5,0.0,1
Sietske,142.png,80.0,7051.70578599791,nature,6.5,0.0,1
Sandor_likes_dick,142.png,80.0,9734.608931001276,nature,6.5,0.0,1
Amir,142.png,100.0,9465.355512002134,nature,6.5,0.0,1
Sigitas ,220.png,59.0,8164.733115000217,urban,13.2,0.0,1
Simas Vaznonis,220.png,30.0,14073.492246999649,urban,13.2,0.0,1
Anželika,220.png,40.0,11723.551475999557,urban,13.2,0.0,1
Stefanie,220.png,50.0,7575.665662001484,urban,13.2,0.0,1
Thijs,220.png,30.0,8063.779740994505,urban,13.2,0.0,1
Maciej Martys,220.png,40.0,5210.182973998599,urban,13.2,0.0,1
gs,220.png,40.0,6833.479930006433,urban,13.2,0.0,1
Mariusz,220.png,30.0,9205.304297000112,urban,13.2,0.0,1
Iza,220.png,50.0,9397.221792998607,urban,13.2,0.0,1
Ewa,220.png,40.0,35527.03811999527,urban,13.2,0.0,1
Sigitas ,103.png,60.0,10902.866088000337,urban,6.7,0.0,2
Stefanie,103.png,50.0,3967.018008001105,urban,6.7,0.0,2
Marta,103.png,50.0,7580.346866001491,urban,6.7,0.0,2
Cedric ,103.png,50.0,3630.3289130009944,urban,6.7,0.0,2
Simen,103.png,45.0,7794.013480001013,urban,6.7,0.0,2
Marcel,103.png,70.0,5379.102880004211,urban,6.7,0.0,2
Algha,103.png,70.0,4730.367715994362,urban,6.7,0.0,2
Kevin Brachthuizen,103.png,50.0,5667.315206999774,urban,6.7,0.0,2
Weronika,103.png,50.0,6181.916493995232,urban,6.7,0.0,2
Hadi,103.png,50.0,8066.161082999315,urban,6.7,0.0,2
Amir,103.png,50.0,5592.954940992058,urban,6.7,0.0,2
Mehrdad,103.png,60.0,7200.267745007295,urban,6.7,0.0,2
Sigitas ,69.png,80.0,7294.614681999974,highway,7.2,2.0,2
Anželika,69.png,120.0,17103.596359999756,highway,7.2,2.0,2
Stefanie,69.png,120.0,8438.641283000834,highway,7.2,2.0,2
Cedric ,69.png,100.0,7684.917079997831,highway,7.2,2.0,2
BolekS,69.png,120.0,6118.660394000472,highway,7.2,2.0,2
Ewa,69.png,100.0,5126.219038007548,highway,7.2,2.0,2
Sandor_likes_dick,69.png,100.0,6611.182431995985,highway,7.2,2.0,2
Mehrdad,69.png,90.0,7824.172286011162,highway,7.2,2.0,2
Max ,69.png,160.0,6984.256384021137,highway,7.2,2.0,2
Sigitas ,216.png,90.0,8791.79423000005,suburban,6.8,0.0,1
Liset Middelkoop,216.png,50.0,5376.092616999813,suburban,6.8,0.0,1
Stefanie,216.png,80.0,5778.903735999847,suburban,6.8,0.0,1
Jerzy,216.png,90.0,6120.324859999528,suburban,6.8,0.0,1
Maciej Martys,216.png,80.0,9979.872675998195,suburban,6.8,0.0,1
Iza,216.png,120.0,6530.779890992562,suburban,6.8,0.0,1
